"ACQDATE","ACQYEAR","ACQ_BRANCHES","ACQ_BRANCHES_HREF","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CERT","FRM_CHARTAGENT","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNAME","FRM_CNTYNUM","FRM_INSAGENT1","FRM_INSTNAME","FRM_ORGTYPE","FRM_ORGTYPE_NUM","FRM_PADDR","FRM_PCITY","FRM_PSTALP","FRM_PSTNUM","FRM_PZIP5","FRM_PZIPREST","FRM_REGAGENT","FRM_TRUST","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1993-02-01T00:00:00","1993","1","/api/history?filters=TRANSNUM:200019468 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46652","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","JACKSON","95","1993-02-01T00:00:00","1993","1985-01-03T00:00:00","1985","1931-01-01T00:00:00","1931","0","0","0","0","0","11","KANSAS CITY","","0","46652","STATE","CU","N/A","N/A","91","JACKSON","95","NCUA","WESTERN STAR CREDIT UNION","CREDIT UNION","140","11142 J ASKEW","KANSAS CITY","MO","29","64134","","NCUA","","200019468_260_111047__","NCUA","0","","WESTERN STAR CREDIT UNION","0","0","38.9223","-94.548912","11142 J ASKEW","KANSAS CITY","MO","MISSOURI","64134","","0","0","0","0","CREDIT UNION","140","FI","Y","11142 J ASKEW","KANSAS CITY","2000-04-08T00:00:00","2000","MO","64134","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","MISSOURI","29","200019468","","0","0","0","0","0","111047","0","0"
"1985-10-03T00:00:00","1985","1","/api/history?filters=TRANSNUM:200019475 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46656","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","MUSKEGON","121","1985-10-03T00:00:00","1985","1979-12-31T00:00:00","1979","1952-01-01T00:00:00","1952","0","0","0","0","0","9","CHICAGO","","0","46656","NCUA","CU","N/A","N/A","92","MUSKEGON","121","NCUA","WESTRAN EMPLOYEES FEDERAL CREDIT UNION","CREDIT UNION","140","0","MUSKEGON","MI","26","49441","0000","NCUA","","200019475_260_111051__","NCUA","0","","WESTRAN EMPLOYEES FEDERAL CREDIT UNION","0","0","0","0","0","MUSKEGON","MI","MICHIGAN","49441","0000","0","0","0","0","CREDIT UNION","140","FI","Y","0","MUSKEGON","2000-04-08T00:00:00","2000","MI","49441","0000","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","MICHIGAN","26","200019475","","0","0","0","0","0","111051","0","0"
"1991-08-31T00:00:00","1991","1","/api/history?filters=TRANSNUM:200019477 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46657","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","CHIPPEWA","17","1985-12-31T00:00:00","1985","1979-12-31T00:00:00","1979","1959-07-23T00:00:00","1959","0","0","0","0","0","9","CHICAGO","","0","46657","STATE","CU","N/A","N/A","91","CHIPPEWA","17","NCUA","CENTRAL SOO CREDIT UNION","CREDIT UNION","140","0","CHIPPEWA FALLS","WI","55","54729","","NCUA","","200019477_260_111052__","NCUA","0","","CENTRAL SOO CREDIT UNION","0","0","0","0","0","CHIPPEWA FALLS","WI","WISCONSIN","54729","","0","0","0","0","CREDIT UNION","140","FI","N","0","CHIPPEWA FALLS","2000-04-08T00:00:00","2000","WI","54729","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","200019477","","0","0","0","0","0","111052","0","0"
"1981-08-04T00:00:00","1981","1","/api/history?filters=TRANSNUM:200019478 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46658","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","LAKE","85","1981-08-04T00:00:00","1981","9999-12-31T00:00:00","9999","1958-11-03T00:00:00","1958","0","0","0","0","0","9","CHICAGO","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","OH","0","","","NCUA","","200019478_260_111053__","NCUA","0","","LAKE COUNTY POSTAL CREDIT UNION, INC.","0","0","0","0","25 NORTH PARK PLAZA","PAINESVILLE","OH","OHIO","44077","","0","0","0","0","CREDIT UNION","140","FI","Y","25 NORTH PARK PLAZA","PAINESVILLE","2000-04-08T00:00:00","2000","OH","44077","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","OHIO","39","200019478","","0","0","0","0","0","111053","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200019479 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46659","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","SANTA BARBARA","83","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1966-01-01T00:00:00","1966","0","0","0","0","0","14","SAN FRANCISCO","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","CA","0","","","NCUA","","200019479_260_111054__","NCUA","0","","IBEW #413 FEDERAL CREDIT UNION","0","0","0","0","415 CHAPALA ST","SANTA BARBARA","CA","CALIFORNIA","93105","","0","0","0","0","CREDIT UNION","140","FI","Y","415 CHAPALA ST","SANTA BARBARA","2000-04-08T00:00:00","2000","CA","93105","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200019479","","0","0","0","0","0","111054","0","0"
"1988-04-25T00:00:00","1988","1","/api/history?filters=TRANSNUM:200019488 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46663","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","QUEENS","81","1988-04-25T00:00:00","1988","1979-12-31T00:00:00","1979","1950-01-01T00:00:00","1950","0","0","0","0","0","2","NEW YORK","","0","46663","NCUA","CU","N/A","N/A","92","QUEENS","81","NCUA","SUNNYSIDE EMPLOYEES FEDERAL CREDIT UNION","CREDIT UNION","140","AMTRACK-SUNNYSIDE YARDS, 39-29 HONEYWELL","LONG ISLAND CITY","NY","36","11101","","NCUA","","200019488_260_111058__","NCUA","0","","SUNNYSIDE EMPLOYEES FEDERAL CREDIT UNION","0","0","0","0","AMTRACK-SUNNYSIDE YARDS, 39-29 HONEYWELL","LONG ISLAND CITY","NY","NEW YORK","11101","","0","0","0","0","CREDIT UNION","140","FI","Y","AMTRACK-SUNNYSIDE YARDS, 39-29 HONEYWELL","LONG ISLAND CITY","2000-04-08T00:00:00","2000","NY","11101","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200019488","","0","0","0","0","0","111058","0","0"
"1994-07-22T00:00:00","1994","1","/api/history?filters=TRANSNUM:200019494 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46666","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","CUYAHOGA","35","1994-07-22T00:00:00","1994","1979-12-31T00:00:00","1979","1963-01-01T00:00:00","1963","0","0","0","0","0","9","CHICAGO","","0","46666","NCUA","CU","N/A","N/A","92","CUYAHOGA","35","NCUA","SAINT LUKES FEDERAL CREDIT UNION","CREDIT UNION","140","1212 BUNTS ROAD","LAKEWOOD","OH","39","44107","","NCUA","","200019494_260_111061__","NCUA","0","","SAINT LUKES FEDERAL CREDIT UNION","0","0","41.49095","-81.789793","1212 BUNTS ROAD","LAKEWOOD","OH","OHIO","44107","","0","0","0","0","CREDIT UNION","140","FI","Y","1212 BUNTS ROAD","LAKEWOOD","2000-04-08T00:00:00","2000","OH","44107","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","OHIO","39","200019494","","0","0","0","0","0","111061","0","0"
"1987-12-10T00:00:00","1987","1","/api/history?filters=TRANSNUM:200019542 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46695","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","GRUNDY","63","1987-12-10T00:00:00","1987","1979-12-31T00:00:00","1979","1966-01-01T00:00:00","1966","0","0","0","0","0","9","CHICAGO","","0","46695","NCUA","CU","N/A","N/A","92","GRUNDY","63","NCUA","DUPONT SENECA WORKS FEDERAL CREDIT UNION","CREDIT UNION","140","0","MORRIS","IL","17","60450","0000","NCUA","","200019542_260_111090__","NCUA","0","","DUPONT SENECA WORKS FEDERAL CREDIT UNION","0","0","0","0","0","MORRIS","IL","ILLINOIS","60450","0000","0","0","0","0","CREDIT UNION","140","FI","Y","0","MORRIS","2000-04-08T00:00:00","2000","IL","60450","0000","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200019542","","0","0","0","0","0","111090","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200019543 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46696","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","JACKSON","95","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1965-01-01T00:00:00","1965","0","0","0","0","0","11","KANSAS CITY","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","MO","0","","","NCUA","","200019543_260_111091__","NCUA","0","","C K C CREDIT UNION","0","0","0","0","106 W 14TH STREET, SUITE 1200","KANSAS CITY","MO","MISSOURI","64105","","0","0","0","0","CREDIT UNION","140","FI","Y","106 W 14TH STREET, SUITE 1200","KANSAS CITY","2000-04-08T00:00:00","2000","MO","64105","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","MISSOURI","29","200019543","","0","0","0","0","0","111091","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200019544 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46697","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","MONTGOMERY","101","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1958-01-01T00:00:00","1958","0","0","0","0","0","5","ATLANTA","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","AL","0","","","NCUA","","200019544_260_111092__","NCUA","0","","BROCKWAY MONTGOMERY FCU","0","0","0","0","P. O. BOX 8038","MONTGOMERY","AL","ALABAMA","36110","","0","0","0","0","CREDIT UNION","140","FI","Y","P. O. BOX 8038","MONTGOMERY","2000-04-08T00:00:00","2000","AL","36110","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","ALABAMA","1","200019544","","0","0","0","0","0","111092","0","0"
"1984-09-12T00:00:00","1984","1","/api/history?filters=TRANSNUM:200019571 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46718","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","JACKSON","95","1984-09-12T00:00:00","1984","1979-12-31T00:00:00","1979","1978-11-14T00:00:00","1978","0","0","0","0","0","11","KANSAS CITY","","0","46718","NCUA","CU","N/A","N/A","92","JACKSON","95","NCUA","BLUE HILLS COMMUNITY FEDERAL CREDIT UNION","CREDIT UNION","140","1213 E. 63RD STREET","KANSAS CITY","MO","29","64110","","NCUA","","200019571_260_111113__","NCUA","0","","BLUE HILLS COMMUNITY FEDERAL CREDIT UNION","0","0","39.013107","-94.57326","1213 E. 63RD STREET","KANSAS CITY","MO","MISSOURI","64110","","0","0","0","0","CREDIT UNION","140","FI","Y","1213 E. 63RD STREET","KANSAS CITY","2000-04-08T00:00:00","2000","MO","64110","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","MISSOURI","29","200019571","","0","0","0","0","0","111113","0","0"
"1980-12-31T00:00:00","1980","1","/api/history?filters=TRANSNUM:200019578 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46722","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","DENVER","31","1980-12-31T00:00:00","1980","1979-12-31T00:00:00","1979","1953-08-05T00:00:00","1953","0","0","0","0","0","13","DALLAS","","0","46722","STATE","CU","N/A","N/A","91","DENVER","31","NCUA","BUTCHER WORKMEN 641 CREDIT UNION","CREDIT UNION","140","2785 NORTH SPEER BLVD, SUITE 305","DENVER","CO","8","80211","","NCUA","","200019578_260_111117__","NCUA","0","","BUTCHER WORKMEN 641 CREDIT UNION","0","0","39.756893","-105.017753","2785 NORTH SPEER BLVD, SUITE 305","DENVER","CO","COLORADO","80211","","0","0","0","0","CREDIT UNION","140","FI","Y","2785 NORTH SPEER BLVD, SUITE 305","DENVER","2000-04-08T00:00:00","2000","CO","80211","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","COLORADO","8","200019578","","0","0","0","0","0","111117","0","0"
"1987-06-21T00:00:00","1987","1","/api/history?filters=TRANSNUM:200019606 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46735","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","SHELBY","157","1980-01-01T00:00:00","1980","1979-12-31T00:00:00","1979","1953-01-01T00:00:00","1953","0","0","0","0","0","13","DALLAS","","0","46735","NCUA","CU","N/A","N/A","92","SHELBY","157","NCUA","O A FEDERAL CREDIT UNION","CREDIT UNION","140","601 SOUTH DUDLEY STREET","MEMPHIS","TN","47","38101","","NCUA","","200019606_260_111130__","NCUA","0","","PIC FEDERAL CREDIT UNION","0","0","35.130876","-90.029311","601 SOUTH DUDLEY STREET","MEMPHIS","TN","TENNESSEE","38101","","0","0","0","0","CREDIT UNION","140","FI","N","601 SOUTH DUDLEY STREET","MEMPHIS","2000-04-08T00:00:00","2000","TN","38101","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","TENNESSEE","47","200019606","","0","0","0","0","0","111130","0","0"
"1980-01-01T00:00:00","1980","1","/api/history?filters=TRANSNUM:200019615 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46740","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","SANTA CLARA","85","1980-01-01T00:00:00","1980","1979-12-31T00:00:00","1979","1953-01-01T00:00:00","1953","0","0","0","0","0","14","SAN FRANCISCO","","0","46740","STATE","CU","N/A","N/A","91","SANTA CLARA","85","NCUA","RETAIL EMPLOYEES LOCAL #428 CREDIT UNION","CREDIT UNION","140","240 SOUTH MARKET STREET","SAN JOSE","CA","6","95113","","NCUA","","200019615_260_111135__","NCUA","0","","RETAIL EMPLOYEES LOCAL #428 CREDIT UNION","0","0","37.332283","-121.889085","240 SOUTH MARKET STREET","SAN JOSE","CA","CALIFORNIA","95113","","0","0","0","0","CREDIT UNION","140","FI","Y","240 SOUTH MARKET STREET","SAN JOSE","2000-04-08T00:00:00","2000","CA","95113","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200019615","","0","0","0","0","0","111135","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200019616 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46741","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","JACKSON","29","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1951-01-01T00:00:00","1951","0","0","0","0","0","14","SAN FRANCISCO","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","OR","0","","","NCUA","","200019616_260_111136__","NCUA","0","","JACKSON COUNTY FEDERAL EMPLOYEES FEDERAL CREDIT UNION","0","0","0","0","0","WHITE CITY","OR","OREGON","97501","","0","0","0","0","CREDIT UNION","140","FI","Y","0","WHITE CITY","2000-04-08T00:00:00","2000","OR","97501","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","OREGON","41","200019616","","0","0","0","0","0","111136","0","0"
"1991-01-01T00:00:00","1991","1","/api/history?filters=TRANSNUM:200019618 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46742","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","SACRAMENTO","67","1991-01-01T00:00:00","1991","1979-12-31T00:00:00","1979","1946-01-01T00:00:00","1946","0","0","0","0","0","14","SAN FRANCISCO","","0","46742","NCUA","CU","N/A","N/A","92","SACRAMENTO","67","NCUA","S A D E FEDERAL CREDIT UNION","CREDIT UNION","140","SACRAMENTO ARMY DEPOT","SACRAMENTO","CA","6","95813","","NCUA","","200019618_260_111137__","NCUA","0","","S A D E FEDERAL CREDIT UNION","0","0","0","0","SACRAMENTO ARMY DEPOT","SACRAMENTO","CA","CALIFORNIA","95813","","0","0","0","0","CREDIT UNION","140","FI","Y","SACRAMENTO ARMY DEPOT","SACRAMENTO","2000-04-08T00:00:00","2000","CA","95813","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200019618","","0","0","0","0","0","111137","0","0"
"1979-12-31T00:00:00","1979","1","/api/history?filters=TRANSNUM:200019619 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46743","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","COOK","31","1979-12-31T00:00:00","1979","9999-12-31T00:00:00","9999","1971-01-01T00:00:00","1971","0","0","0","0","0","9","CHICAGO","","0","","","CU","N/A","N/A","0","","0","NCUA","","","0","","","IL","0","","","NCUA","","200019619_260_111138__","NCUA","0","","A H A EMPLOYEES FEDERAL CREDIT UNION","0","0","0","0","0","CHICAGO","IL","ILLINOIS","0","","0","0","0","0","CREDIT UNION","140","FI","Y","0","CHICAGO","2000-04-08T00:00:00","2000","IL","0","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200019619","","0","0","0","0","0","111138","0","0"
"1980-05-01T00:00:00","1980","1","/api/history?filters=TRANSNUM:200019631 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46752","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","SAN MATEO","81","1980-05-01T00:00:00","1980","1979-12-31T00:00:00","1979","1970-01-01T00:00:00","1970","0","0","0","0","0","14","SAN FRANCISCO","","0","46752","STATE","CU","N/A","N/A","91","SAN MATEO","81","NCUA","U.A. LOCAL 467 CREDIT UNION","CREDIT UNION","140","1519 ROLLINGS ROAD","BURLINGAME","CA","6","94010","","NCUA","","200019631_260_111147__","NCUA","0","","U.A. LOCAL 467 CREDIT UNION","0","0","37.593074","-122.370801","1519 ROLLINGS ROAD","BURLINGAME","CA","CALIFORNIA","94010","","0","0","0","0","CREDIT UNION","140","FI","Y","1519 ROLLINGS ROAD","BURLINGAME","2000-04-08T00:00:00","2000","CA","94010","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200019631","","0","0","0","0","0","111147","0","0"
"1985-12-31T00:00:00","1985","1","/api/history?filters=TRANSNUM:200019661 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46768","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","STATE","0","0","0","0","CU","0","N/A","N/A","91","WELD","123","1985-12-31T00:00:00","1985","1979-12-31T00:00:00","1979","1953-03-13T00:00:00","1953","0","0","0","0","0","13","DALLAS","","0","46768","STATE","CU","N/A","N/A","91","WELD","123","NCUA","WELCO CREDIT UNION","CREDIT UNION","140","2928 WEST 10TH, #5","GREELEY","CO","8","80631","","NCUA","","200019661_260_111163__","NCUA","0","","WELCO CREDIT UNION","0","0","40.388177","-104.677763","2928 WEST 10TH, #5","GREELEY","CO","COLORADO","80631","","0","0","0","0","CREDIT UNION","140","FI","Y","2928 WEST 10TH, #5","GREELEY","2000-04-08T00:00:00","2000","CO","80631","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","COLORADO","8","200019661","","0","0","0","0","0","111163","0","0"
"1996-04-10T00:00:00","1996","1","/api/history?filters=TRANSNUM:200019691 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46790","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","ASHLAND","5","1996-04-10T00:00:00","1996","1979-12-31T00:00:00","1979","1963-01-01T00:00:00","1963","0","0","0","0","0","9","CHICAGO","","0","46790","NCUA","CU","N/A","N/A","92","ASHLAND","5","NCUA","FAULTLESS RUBBER FEDERAL CREDIT UNION","CREDIT UNION","140","268 E 4TH ST","ASHLAND","OH","39","44805","","NCUA","","200019691_260_111185__","NCUA","0","","FAULTLESS RUBBER FEDERAL CREDIT UNION","0","0","40.871022","-82.311229","268 E 4TH ST","ASHLAND","OH","OHIO","44805","","0","0","0","0","CREDIT UNION","140","FI","Y","268 E 4TH ST","ASHLAND","2000-04-08T00:00:00","2000","OH","44805","","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","OHIO","39","200019691","","0","0","0","0","0","111185","0","0"
"1985-06-18T00:00:00","1985","1","/api/history?filters=TRANSNUM:200019695 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46792","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","HILLSBOROUGH","57","1985-06-18T00:00:00","1985","1983-06-23T00:00:00","1983","1953-01-01T00:00:00","1953","0","0","0","0","0","5","ATLANTA","","0","46792","NCUA","CU","N/A","N/A","92","HILLSBOROUGH","57","NCUA","TAMPA BLDG TRADES FCU","CREDIT UNION","140","P. O. BOX 1073","MANGO","FL","12","33570","1073","NCUA","","200019695_260_111187__","NCUA","0","","TAMPA BLDG TRADES FCU","0","0","0","0","P. O. BOX 1073","MANGO","FL","FLORIDA","33570","1073","0","0","0","0","CREDIT UNION","140","FI","Y","P. O. BOX 1073","MANGO","2000-04-08T00:00:00","2000","FL","33570","1073","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200019695","","0","0","0","0","0","111187","0","0"
"1991-04-01T00:00:00","1991","1","/api/history?filters=TRANSNUM:200019697 AND (REPORT_TYPE:260 OR REPORT_TYPE:721)&sort_by=OFF_PSTALP&sort_order=asc","0","N","46793","260","BANK CLOSED BY CHARTERING AGENT PENDING SALE","Failed. Closed with government assistance.","NCUA","0","0","0","0","CU","0","N/A","N/A","92","WAYNE","127","1991-04-01T00:00:00","1991","1986-01-01T00:00:00","1986","1986-01-01T00:00:00","1986","0","0","0","0","0","2","NEW YORK","","0","46793","NCUA","CU","N/A","N/A","92","WAYNE","127","NCUA","WCMH FEDERAL CREDIT UNION","CREDIT UNION","140","PARK AND WEST STREETS","HONESDALE","PA","42","18431","1498","NCUA","","200019697_260_111188__","NCUA","0","","WCMH FEDERAL CREDIT UNION","0","0","41.576607","-75.259321","PARK AND WEST STREETS","HONESDALE","PA","PENNSYLVANIA","18431","1498","0","0","0","0","CREDIT UNION","140","FI","Y","PARK AND WEST STREETS","HONESDALE","2000-04-08T00:00:00","2000","PA","18431","1498","NCUA","0","0","260","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200019697","","0","0","0","0","0","111188","0","0"
